nbOpes,type,time
70000,local,40705716
70000,remote,765655371
70000,local,40658265
70000,remote,765072105
70000,local,40468200
70000,remote,760562446
70000,local,41744852
70000,remote,822746728
70000,local,43491224
70000,remote,759593338
70000,local,42146025
70000,remote,796239848
70000,local,43169889
70000,remote,771376626
70000,local,40614908
70000,remote,759832006
70000,local,40547596
70000,remote,763978756
70000,local,43264833
70000,remote,797685599
80000,local,47218724
80000,remote,885686017
80000,local,48345113
80000,remote,882175930
80000,local,47203138
80000,remote,884135623
80000,local,46344165
80000,remote,883266451
80000,local,47841157
80000,remote,881040140
80000,local,48717613
80000,remote,926126975
80000,local,46543199
80000,remote,876637743
80000,local,46652131
80000,remote,885822165
80000,local,46988819
80000,remote,882017073
80000,local,48684252
80000,remote,880517479
80000,local,46344508
80000,remote,876707045
80000,local,51054894
80000,remote,916242225
80000,local,48263871
80000,remote,876195245
80000,local,47361839
80000,remote,890896968
80000,local,46225979
80000,remote,880431944
80000,local,47763835
80000,remote,876137362
80000,local,49468983
80000,remote,882840996
80000,local,49365293
80000,remote,913541766
80000,local,48919412
80000,remote,898728286
80000,local,47570215
80000,remote,884189919
80000,local,46348180
80000,remote,905440754
80000,local,46389089
80000,remote,874808077
80000,local,48054620
80000,remote,880130454
80000,local,47642807
80000,remote,921674161
80000,local,47075836
80000,remote,883860782
80000,local,49569847
80000,remote,882121265
80000,local,46210534
80000,remote,883066717
80000,local,49478146
80000,remote,887426723
80000,local,46315246
80000,remote,876887115
80000,local,48083671
80000,remote,916767160
80000,local,46375974
80000,remote,875138604
80000,local,46070142
80000,remote,880842171
80000,local,47914754
80000,remote,890781931
80000,local,46149826
80000,remote,876462592
80000,local,47676962
80000,remote,894823238
80000,local,46804787
80000,remote,919252408
80000,local,46299047
80000,remote,876189909
80000,local,46140129
80000,remote,882296468
80000,local,47339194
80000,remote,885985159
80000,local,46454081
80000,remote,874540052
80000,local,47811561
80000,remote,884235854
80000,local,47387279
80000,remote,926602402
80000,local,46286883
80000,remote,876808129
80000,local,47968656
80000,remote,883542668
80000,local,46535013
80000,remote,884322740
80000,local,48089248
80000,remote,879830949
80000,local,46093263
80000,remote,877662221
80000,local,50784826
80000,remote,916365468
80000,local,48282272
80000,remote,876311210
80000,local,46909755
80000,remote,884606200
80000,local,49273342
80000,remote,894963360
80000,local,46304997
80000,remote,874820367
80000,local,48683016
80000,remote,906193258
80000,local,47536018
80000,remote,924234529
80000,local,46238760
80000,remote,875400050
80000,local,47573742
80000,remote,884429325
80000,local,46592918
80000,remote,889086326
80000,local,46273620
80000,remote,874854873
80000,local,46287389
80000,remote,891340247
80000,local,50668756
80000,remote,929175627
80000,local,48329675
80000,remote,880275854
80000,local,47553481
80000,remote,890402918
80000,local,46310317
80000,remote,880559769
80000,local,47838250
80000,remote,879157982
80000,local,47870542
80000,remote,884556147
80000,local,50000660
80000,remote,911267045
80000,local,48110087
80000,remote,878017671
80000,local,47663977
80000,remote,886459944
80000,local,46281456
80000,remote,883557781
80000,local,47813494
80000,remote,898632158
80000,local,46978451
80000,remote,876892999
80000,local,48685724
80000,remote,925069678
80000,local,46168520
80000,remote,878675354
80000,local,46493619
80000,remote,888618993
80000,local,47741941
80000,remote,882422667
80000,local,48161748
80000,remote,879738879
80000,local,46168138
80000,remote,877322000
80000,local,50758972
80000,remote,923503792
80000,local,48646763
80000,remote,878990707
80000,local,47515503
80000,remote,883914924
80000,local,46412804
80000,remote,882145344
80000,local,48117953
80000,remote,876753040
80000,local,47563040
80000,remote,879400573
80000,local,49337757
80000,remote,911692204
80000,local,48213081
80000,remote,881685566
80000,local,48717234
80000,remote,877747038
80000,local,47642714
80000,remote,888684046
80000,local,46155277
80000,remote,873518351
80000,local,46134147
80000,remote,876459390
80000,local,48461939
80000,remote,940424061
80000,local,47784418
80000,remote,879588990
80000,local,49639376
80000,remote,912525611
80000,local,49602962
80000,remote,886677608
80000,local,46829589
80000,remote,874296830
80000,local,49470591
80000,remote,880879737
80000,local,47123669
80000,remote,917816858
80000,local,48551209
80000,remote,887761314
80000,local,46297683
80000,remote,882240925
80000,local,48666121
80000,remote,883990836
80000,local,48025659
80000,remote,981669107
80000,local,46302868
80000,remote,875504653
80000,local,51615675
80000,remote,916110432
80000,local,48960956
80000,remote,880586624
80000,local,47031549
80000,remote,881745562
80000,local,52147447
80000,remote,898563144
80000,local,46420200
80000,remote,874588721
80000,local,46269442
80000,remote,878168970
80000,local,53847900
80000,remote,923126445
90000,local,52578765
90000,remote,1008148343
90000,local,54901986
90000,remote,1002729167
90000,local,56399398
90000,remote,991425297
90000,local,55237142
90000,remote,1001291723
90000,local,55202003
90000,remote,1020793754
90000,local,53146569
90000,remote,1041206288
90000,local,57709029
90000,remote,1005902292
90000,local,53784239
90000,remote,997720947
90000,local,53560536
90000,remote,997467312
90000,local,57406431
90000,remote,995436675
90000,local,53390803
90000,remote,996523923
90000,local,55399661
90000,remote,1043995497
90000,local,55772095
90000,remote,993287197
90000,local,56909408
90000,remote,998715485
90000,local,53563366
90000,remote,1000493945
90000,local,53292580
90000,remote,1016754861
90000,local,55101937
90000,remote,998771993
90000,local,57218883
90000,remote,1049756859
90000,local,53609935
90000,remote,999521496
90000,local,53666691
90000,remote,1036008106
90000,local,56157011
90000,remote,999468071
90000,local,55208971
90000,remote,1003082067
90000,local,58409623
90000,remote,998993672
90000,local,56609623
90000,remote,1037317502
90000,local,58201894
90000,remote,1001988548
90000,local,53529241
90000,remote,997139124
90000,local,55209094
90000,remote,1003039040
90000,local,57040913
90000,remote,1002236994
90000,local,53154140
90000,remote,992546161
90000,local,55354818
90000,remote,1081319701
90000,local,55930765
90000,remote,992661127
90000,local,57226756
90000,remote,997260073
90000,local,53820688
90000,remote,996810143
90000,local,53120374
90000,remote,1012016833
90000,local,54834891
90000,remote,996264385
90000,local,56673075
90000,remote,1030717150
90000,local,52645949
90000,remote,998226668
90000,local,55786747
90000,remote,996756468
90000,local,56683370
90000,remote,1001190931
90000,local,55229565
90000,remote,988425949
90000,local,57955716
90000,remote,1003011524
90000,local,56740998
90000,remote,1030439449
90000,local,58383127
90000,remote,998399441
90000,local,53544380
90000,remote,1000265139
90000,local,56489244
90000,remote,1026971049
90000,local,54783926
90000,remote,989894967
90000,local,54288405
90000,remote,1012625314
90000,local,57834909
90000,remote,1031768162
90000,local,54090891
90000,remote,998832065
90000,local,56590461
90000,remote,1000047288
90000,local,56308288
90000,remote,993090477
90000,local,57174264
90000,remote,994720310
90000,local,53754206
90000,remote,995355621
90000,local,54815269
90000,remote,1040875559
90000,local,52998745
90000,remote,1010381399
90000,local,57145145
90000,remote,1001929856
90000,local,53402356
90000,remote,1007102389
90000,local,53967695
90000,remote,1006686845
90000,local,56711247
90000,remote,1002902951
90000,local,55086887
90000,remote,1039850396
90000,local,57218682
90000,remote,1034599819
90000,local,53035183
90000,remote,1000889841
90000,local,54990835
90000,remote,1010845318
90000,local,55354834
90000,remote,1001416884
90000,local,54215740
90000,remote,1012649597
90000,local,53309707
90000,remote,1044680787
90000,local,54214084
90000,remote,1019314016
90000,local,54174902
90000,remote,1010365793
90000,local,57450874
90000,remote,999402446
90000,local,55575777
90000,remote,986074450
90000,local,53778935
90000,remote,1009727320
90000,local,55325733
90000,remote,1035310555
90000,local,55303986
90000,remote,1010550137
90000,local,54906693
90000,remote,997385978
90000,local,57208879
90000,remote,1002471679
90000,local,52725952
90000,remote,990536657
90000,local,53829394
90000,remote,997065542
90000,local,56856463
90000,remote,1048203209
90000,local,55378118
90000,remote,992510296
90000,local,54492182
90000,remote,1000338523
90000,local,56302303
90000,remote,993814971
90000,local,56431087
90000,remote,995350773
90000,local,52972163
90000,remote,1001925143
90000,local,55281550
90000,remote,1048693078
90000,local,55641320
90000,remote,992580595
90000,local,56448533
90000,remote,1008698623
90000,local,53574582
90000,remote,996042582
90000,local,54306024
90000,remote,995740204
90000,local,56447739
90000,remote,1003482365
90000,local,53392009
90000,remote,1041755711
90000,local,52920011
90000,remote,996318109
90000,local,57363172
90000,remote,997858972
90000,local,53773514
90000,remote,998653607
90000,local,55996332
90000,remote,998022752
90000,local,54296360
90000,remote,994995667
90000,local,56273005
90000,remote,1038989187
90000,local,52837683
90000,remote,1004807714
90000,local,53376990
90000,remote,997295335
90000,local,56018015
90000,remote,1008913866
90000,local,54976473
90000,remote,994429873
90000,local,55648507
90000,remote,1005776706
90000,local,54942413
90000,remote,1033128292
90000,local,56041109
90000,remote,1015016295
90000,local,55882665
90000,remote,989551281
90000,local,57028986
90000,remote,1003376728
90000,local,52805427
90000,remote,989413878
90000,local,53720211
90000,remote,1002895053
90000,local,57715062
90000,remote,1041295876
