140000,local,74839122
140000,remote,1295765769
140000,local,68243489
140000,remote,1302673313
140000,local,72370033
140000,remote,1334807701
140000,local,69882798
140000,remote,1276154415
140000,local,74366141
140000,remote,1298414185
140000,local,70386074
140000,remote,1352402316
140000,local,72175527
140000,remote,1289839394
140000,local,69169245
140000,remote,1304092246
140000,local,75788626
140000,remote,1332877701
140000,local,68169601
140000,remote,1279731741
140000,local,75786686
140000,remote,1298588490
140000,local,70026589
140000,remote,1340940245
140000,local,70282587
140000,remote,1285818266
140000,local,73976722
140000,remote,1305079194
140000,local,70981881
140000,remote,1355025388
140000,local,70186439
140000,remote,1283983869
140000,local,71404094
140000,remote,1300795335
140000,local,72069720
140000,remote,1342360687
140000,local,67613650
140000,remote,1286128617
140000,local,72276029
140000,remote,1300436045
140000,local,68803919
140000,remote,1334784186
140000,local,68005777
140000,remote,1291628492
140000,local,70625716
140000,remote,1293751067
140000,local,68155570
140000,remote,1359359742
140000,local,72531220
140000,remote,1277191770
140000,local,69391807
140000,remote,1305011724
140000,local,77731778
140000,remote,1335556198
140000,local,71849646
140000,remote,1273119309
140000,local,70061815
140000,remote,1298867495
140000,local,71888154
140000,remote,1335809525
140000,local,72626360
140000,remote,1288826278
140000,local,71468921
140000,remote,1298237146
140000,local,71287302
140000,remote,1353324957
140000,local,69291480
140000,remote,1283899346
140000,local,72875929
140000,remote,1300086596
140000,local,70100833
140000,remote,1331398985
140000,local,75050691
140000,remote,1286410400
140000,local,68595957
140000,remote,1306030940
140000,local,72772901
140000,remote,1338088989
140000,local,67647766
140000,remote,1286437417
140000,local,73005843
140000,remote,1303436127
140000,local,68669570
140000,remote,1337376292
140000,local,67460298
140000,remote,1290385949
140000,local,73768386
140000,remote,1304548956
140000,local,71112756
140000,remote,1329566680
140000,local,71224542
140000,remote,1288211019
140000,local,72509888
140000,remote,1294492892
140000,local,76095317
140000,remote,1341858970
140000,local,70826652
140000,remote,1275822306
140000,local,73667393
140000,remote,1294475233
140000,local,72031022
140000,remote,1329176801
140000,local,68932228
140000,remote,1279016796
140000,local,73668114
140000,remote,1299378259
140000,local,69307912
140000,remote,1345390538
140000,local,71732764
140000,remote,1286380523
140000,local,71349909
140000,remote,1296659563
140000,local,71756990
140000,remote,1361620586
140000,local,69995168
140000,remote,1290464544
140000,local,68767259
140000,remote,1298237823
140000,local,72174058
140000,remote,1346230955
140000,local,68330269
140000,remote,1287443885
140000,local,72216051
140000,remote,1318311446
140000,local,71076331
140000,remote,1335545023
140000,local,70354788
140000,remote,1287634042
140000,local,71594215
140000,remote,1302250222
140000,local,72755453
140000,remote,1342233835
140000,local,68700502
140000,remote,1285600444
140000,local,71121619
140000,remote,1311916546
140000,local,73179605
140000,remote,1378845844
140000,local,69581799
140000,remote,1277772041
140000,local,73770676
140000,remote,1298476679
140000,local,70198785
140000,remote,1339459224
140000,local,73472277
140000,remote,1285451484
140000,local,70364482
140000,remote,1303167450
140000,local,76305340
140000,remote,1336067208
140000,local,68139337
140000,remote,1290357666
140000,local,70061355
140000,remote,1301456635
140000,local,71490475
140000,remote,1332188039
140000,local,72180657
140000,remote,1283968659
140000,local,71069366
140000,remote,1296452560
140000,local,71532278
140000,remote,1330561451
140000,local,69541276
140000,remote,1273218258
140000,local,72875950
140000,remote,1301741299
140000,local,69993544
140000,remote,1331366831
140000,local,74855006
140000,remote,1284011402
140000,local,68558225
140000,remote,1321276308
140000,local,72654234
140000,remote,1326743197
140000,local,67944804
140000,remote,1286432486
140000,local,71578058
140000,remote,1295863296
140000,local,73264382
140000,remote,1337941767
140000,local,72123202
140000,remote,1286634535
140000,local,68537081
140000,remote,1304301996
140000,local,72922686
140000,remote,1349713733
140000,local,70791521
140000,remote,1274696560
140000,local,75614039
140000,remote,1294554384
140000,local,69473288
140000,remote,1336691604
140000,local,73231887
140000,remote,1282995036
140000,local,69209286
140000,remote,1298605779
140000,local,72855429
140000,remote,1337535544
140000,local,71114265
140000,remote,1271807020
140000,local,74534871
140000,remote,1295514865
140000,local,70156808
140000,remote,1331906984
140000,local,72166575
140000,remote,1284084878
140000,local,69105191
140000,remote,1299605979
140000,local,72916150
140000,remote,1333501048
140000,local,71085967
140000,remote,1271587462
140000,local,72354673
140000,remote,1298457736
140000,local,70793714
140000,remote,1370603387
