2000,local,1367264
2000,remote,853126
2000,remoteConcurrentToRename,879357
2000,local,229599
2000,remote,300839
2000,remoteConcurrentToRename,288757
2000,local,1278813
2000,remote,286805
2000,remoteConcurrentToRename,229642
2000,local,158653
2000,remote,235422
2000,remoteConcurrentToRename,252319
2000,local,149053
2000,remote,183237
2000,remoteConcurrentToRename,233394
2000,local,138768
2000,remote,227005
2000,remoteConcurrentToRename,238307
2000,local,125829
2000,remote,171142
2000,remoteConcurrentToRename,221312
2000,local,105728
2000,remote,221029
2000,remoteConcurrentToRename,226353
2000,local,125211
2000,remote,223948
2000,remoteConcurrentToRename,213274
2000,local,105482
2000,remote,231757
2000,remoteConcurrentToRename,208818
2000,local,108700
2000,remote,204427
2000,remoteConcurrentToRename,214287
2000,local,108105
2000,remote,224056
2000,remoteConcurrentToRename,184021
2000,local,116479
2000,remote,188944
2000,remoteConcurrentToRename,184137
2000,local,105632
2000,remote,228932
2000,remoteConcurrentToRename,208083
2000,local,102641
2000,remote,196714
2000,remoteConcurrentToRename,205541
2000,local,98576
2000,remote,220113
2000,remoteConcurrentToRename,177762
2000,local,113953
2000,remote,175046
2000,remoteConcurrentToRename,216020
2000,local,96811
2000,remote,186811
2000,remoteConcurrentToRename,200988
2000,local,95767
2000,remote,169408
2000,remoteConcurrentToRename,192814
2000,local,93707
2000,remote,192237
2000,remoteConcurrentToRename,186703
2000,local,126175
2000,remote,266032
2000,remoteConcurrentToRename,189705
2000,local,98591
2000,remote,235591
2000,remoteConcurrentToRename,182276
2000,local,88508
2000,remote,191213
2000,remoteConcurrentToRename,1215692
2000,local,102320
2000,remote,171039
2000,remoteConcurrentToRename,198862
2000,local,110346
2000,remote,240074
2000,remoteConcurrentToRename,190496
2000,local,107157
2000,remote,225121
2000,remoteConcurrentToRename,958395
2000,local,101689
2000,remote,192463
2000,remoteConcurrentToRename,173514
2000,local,114436
2000,remote,256587
2000,remoteConcurrentToRename,179997
2000,local,81252
2000,remote,883653
2000,remoteConcurrentToRename,192841
2000,local,95572
2000,remote,240818
2000,remoteConcurrentToRename,184068
2000,local,101023
2000,remote,188968
2000,remoteConcurrentToRename,181260
2000,local,100032
2000,remote,896546
2000,remoteConcurrentToRename,174185
2000,local,106128
2000,remote,124041
2000,remoteConcurrentToRename,185511
2000,local,84719
2000,remote,199001
2000,remoteConcurrentToRename,167476
2000,local,98494
2000,remote,257101
2000,remoteConcurrentToRename,930356
2000,local,112431
2000,remote,245181
2000,remoteConcurrentToRename,181072
2000,local,102976
2000,remote,235235
2000,remoteConcurrentToRename,176156
2000,local,103863
2000,remote,933063
2000,remoteConcurrentToRename,221066
2000,local,89966
2000,remote,203657
2000,remoteConcurrentToRename,176978
2000,local,115690
2000,remote,261652
2000,remoteConcurrentToRename,186042
2000,local,124707
2000,remote,235903
2000,remoteConcurrentToRename,179116
2000,local,101999
2000,remote,206350
2000,remoteConcurrentToRename,201556
2000,local,103399
2000,remote,225469
2000,remoteConcurrentToRename,182448
2000,local,113717
2000,remote,176296
2000,remoteConcurrentToRename,204573
2000,local,117129
2000,remote,247230
2000,remoteConcurrentToRename,211630
2000,local,109702
2000,remote,258211
2000,remoteConcurrentToRename,196915
2000,local,100163
2000,remote,240507
2000,remoteConcurrentToRename,212077
